Day of year,Hour,Minute,Period (h),Flag,Message,Solar zenith (degrees),Solar elevation (degrees),Solar azimuth (degrees),GHI (W/m2),DHI (W/m2),DNI (W/m2),Diffuse fraction,Ambient temperature (°C),Wind velocity (m/s),Wind direction,Opaque cloud fraction,Air mass,Precipitable water vapour (cm),Ozone (atm.cm),Aerosol optical density,Relative humidity (%),Far field albedo (%),Surface pressure (mb),Module tilt (degrees),Incident angle (degrees),VF power for Tmod [average] (W/m2),VF power for Tmod front [average] (W/m2),VF power for Tmod rear [average] (W/m2),Module temperature [average] (C),Power - no mismatch @25C [unit-system] (W),Power - no mismatch [unit-system] (W),Power [unit-system] (W),Vmp [average] (V),Imp [average] (A),Imp [minimum] (A),Voc [average] (V),Isc [average] (A),Jfront [average] (A/cm2),Ifront [average] (A),Jrear [average] (A/cm2),Irear [average] (A),Temperature loss (W),Cell-to-cell mismatch loss (W)
308,8,0,1,Day,,49.48394775390625,40.51605224609375,79.9853744506836,158,156.3803253173828,2.4930999279022217,0.9897488951683044,18.969995498657227,1.1900999546051025,=NA(),0.9972650408744812,1.5374159812927246,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,49.04896545410156,7.596891403198242,158.875,127.83499908447266,31.040000915527344,25.240015029907227,852.211669921875,850.5712280273438,845.9446411132812,39.08897018432617,1.352260708808899,1.2681095600128174,44.61835861206055,1.4427541494369507,0.004424999933689833,0,0.0006730625173076987,0,1.64044189453125,4.6265869140625
308,9,0,1,Day,,37.688018798828125,52.311981201171875,67.76056671142578,86.4990005493164,86.02759552001953,0.5957000255584717,0.9945501685142517,19.029993057250977,1.6098999977111816,=NA(),0.9993781447410583,1.2629343271255493,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,35.56794357299805,13.37873649597168,88.15499877929688,75.0199966430664,13.139999389648438,22.500635147094727,466.6639099121094,470.451904296875,468.89385986328125,38.51439666748047,0.7608181238174438,0.7268535494804382,43.980342864990234,0.8126668930053711,0.0025885000359266996,0,0.0002785625110846013,0,-3.787994384765625,1.55804443359375
308,10,0,1,Day,,27.186540603637695,62.81346130371094,48.95496368408203,150.3000030517578,148.87525939941406,1.601699948310852,0.9905206561088562,18.95000648498535,1.5801000595092773,=NA(),0.9983716011047363,1.123847246170044,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,21.17531967163086,17.458629608154297,160.489990234375,143.2550048828125,17.235000610351562,25.1968936920166,884.4876708984375,882.9882202148438,882.2534790039062,38.89500045776367,1.4176759719848633,1.3856277465820312,44.69123458862305,1.500604271888733,0.004899187479168177,0,0.00038356249569915235,0,1.49945068359375,0.7347412109375
308,11,0,1,Day,,20.366968154907227,69.6330337524414,16.668472290039062,131.2899932861328,130.17129516601562,1.1933000087738037,0.9914791584014893,19.3699893951416,1.3598999977111816,=NA(),0.9988002777099609,1.0664654970169067,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,6.078190803527832,19.47572898864746,143.8249969482422,130.7449951171875,13.085000038146973,24.971887588500977,790.9724731445312,790.2587280273438,789.3138427734375,38.79219055175781,1.2717047929763794,1.2634385824203491,44.531585693359375,1.347607135772705,0.004447625018656254,0,0.0002981249999720603,0,0.7137451171875,0.94488525390625
308,12,0,1,Day,,21.256248474121094,68.7437515258789,335.26373291015625,169.39999389648438,167.53521728515625,2.0009000301361084,0.9889918565750122,19.3900089263916,0.8600999712944031,=NA(),0.9979858994483948,1.0727633237838745,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,-9.245274543762207,19.224735260009766,184.97500610351562,167.8699951171875,17.104999542236328,26.5881290435791,1025.8675537109375,1019.2015380859375,1018.5211791992188,38.88763427734375,1.6369656324386597,1.620638132095337,44.754730224609375,1.7313286066055298,0.005700500216335058,0,0.00039168749935925007,0,6.666015625,0.68035888671875
308,13,0,1,Day,,29.147138595581055,60.85286331176758,306.2342834472656,341.30999755859375,329.6007080078125,13.406999588012695,0.9656931161880493,19.83001136779785,1.0700000524520874,=NA(),0.9863149523735046,1.1445881128311157,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,-24.219221115112305,16.731800079345703,365.68499755859375,327,38.68000030517578,34.024986267089844,2089.23779296875,2024.80224609375,2024.2540283203125,38.65071487426758,3.273324728012085,3.2108047008514404,44.99421691894531,3.4565436840057373,0.011276625096797943,0,0.0008479999960400164,0,64.435546875,0.5482177734375
308,14,0,1,Day,,40.02985382080078,49.97014617919922,289.25201416015625,397.79998779296875,360.4326171875,48.80099868774414,0.9060649275779724,21.17998695373535,1.809999942779541,=NA(),0.9486576318740845,1.3051146268844604,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,-38.41489791870117,12.243916511535645,443.125,393.92999267578125,49.189998626708984,38.39873504638672,2562.354736328125,2447.470703125,2447.103759765625,38.23431396484375,4.0002522468566895,3.888152599334717,44.78105163574219,4.225057601928711,0.013718999922275543,0,0.0010769375367090106,0,114.884033203125,0.366943359375
308,15,0,1,Day,,51.949371337890625,38.050628662109375,277.80792236328125,89,88.50592803955078,0.8015999794006348,0.9944486021995544,19.4999942779541,2.2899999618530273,=NA(),0.999107837677002,1.6201303005218506,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,-51.69007110595703,6.1412129402160645,86.23999786376953,67.06999969482422,19.170000076293945,22.93999671936035,443.85009765625,446.73480224609375,442.1256408691406,38.66847229003906,0.7144131660461426,0.6572976112365723,43.830299377441406,0.772834300994873,0.0023133750073611736,0,0.00042031248449347913,0,-2.88470458984375,4.609161376953125
308,16,0,1,Day,,64.17854309082031,25.821453094482422,268.7117614746094,32.99399948120117,32.90989303588867,0.1931000053882599,0.9974508285522461,19.159997940063477,2.259999990463257,=NA(),0.9997603297233582,2.2872281074523926,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,-60,4.330721378326416,31.279998779296875,22.770000457763672,8.510000228881836,20.425012588500977,150.39349365234375,152.94349670410156,150.86138916015625,37.369407653808594,0.2522222697734833,0.22948403656482697,42.37511444091797,0.279584676027298,0.0008043749839998782,0,0.0001815625000745058,0,-2.5500030517578125,2.0821075439453125
308,17,0,1,Day,,76.3537368774414,13.646265983581543,260.4683837890625,41.999000549316406,41.88155746459961,0.49779999256134033,0.9972036480903625,18.540002822875977,1.7000000476837158,=NA(),0.9991980195045471,4.171690464019775,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,-21.702733993530273,54.998748779296875,44.80500030517578,39.86499786376953,4.935000419616699,20.301233291625977,232.1230926513672,236.06979370117188,235.7797393798828,37.695587158203125,0.39091724157333374,0.3788702189922333,43.124549865722656,0.42019590735435486,0.001363937510177493,0,0.00011643749894574285,0,-3.9467010498046875,0.2900543212890625
308,18,0,1,Day,,86.32183837890625,3.6781628131866455,253.50697326660156,3.8092000484466553,3.808487892150879,0.011099999770522118,0.9998130202293396,17.95000648498535,1.4600000381469727,=NA(),0.9999588131904602,13.107440948486328,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,-5.52417516708374,81.02702331542969,4.180000305175781,3.7950000762939453,0.3799999952316284,18.1199893951416,15.91569995880127,16.30739974975586,16.357524871826172,33.445220947265625,0.030567724257707596,0.03038129210472107,38.969398498535156,0.03870558738708496,0.00012737500946968794,0,0.00000850000014906982,0,-0.39169979095458984,-0.0501251220703125
308,19,0,1,Night,,99.76358795166016,-9.763590812683105,243.21531677246094,0,0,0,0,17.70000648498535,1.4200999736785889,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,17.70000648498535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,20,0,1,Night,,110.13829803466797,-20.1382999420166,232.8245391845703,0,0,0,0,17.740015029907227,1.5700000524520874,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,17.740015029907227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,21,0,1,Night,,119.04299926757812,-29.043001174926758,220.2998046875,0,0,0,0,17.4999942779541,1.7698999643325806,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,17.4999942779541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,22,0,1,Night,,125.67984008789062,-35.67984390258789,205.08157348632812,0,0,0,0,16.600000381469727,1.940000057220459,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,16.600000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,23,0,1,Night,,129.11741638183594,-39.1174201965332,187.38922119140625,0,0,0,0,16.600000381469727,2.109999895095825,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,16.600000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,1,Night,,128.69435119628906,-38.69434356689453,168.8043670654297,0,0,0,0,16.4999942779541,2.359999895095825,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,16.4999942779541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,0,1,Night,,124.50019836425781,-34.50019836425781,151.5579071044922,0,0,0,0,16.399988174438477,2.780100107192993,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,16.399988174438477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2,0,1,Night,,117.301513671875,-27.301515579223633,136.94070434570312,0,0,0,0,16.1299991607666,3.1098999977111816,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,16.1299991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,3,0,1,Night,,108.02294921875,-18.02294921875,124.93959045410156,0,0,0,0,15.700006484985352,3.279900074005127,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,15.700006484985352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,4,0,1,Night,,97.40144348144531,-7.4014458656311035,114.92333221435547,0,0,0,0,15.640008926391602,3.420099973678589,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,0,0,0,0,0,15.640008926391602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,5,0,1,Day,,85.09890747070312,4.901093482971191,105.77397918701172,19.202999114990234,19.176984786987305,0.304500013589859,0.9986453056335449,15.490015029907227,3.9899001121520996,=NA(),0.9990786910057068,10.47828197479248,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,7.369434356689453,78.01150512695312,21.05500030517578,19.114999771118164,1.940000057220459,16.325647354125977,102.49209594726562,105.94429779052734,105.78669738769531,36.99891662597656,0.17869879305362701,0.1770281046628952,42.35216522216797,0.1957513988018036,0.0006462499732151628,0,0.000045000000682193786,0,-3.4522018432617188,0.15760040283203125
309,6,0,1,Day,,73.76052856445312,16.23947525024414,97.994384765625,75.5989990234375,75.2364273071289,1.2964999675750732,0.9952040314674377,15.999994277954102,4.489999771118164,=NA(),0.9980765581130981,3.5370326042175293,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20,1013.25,26.92755889892578,47.164005279541016,82.375,72.97999572753906,9.399999618530273,19.211877822875977,442.5768127441406,451.52288818359375,451.05401611328125,38.818511962890625,0.7261857986450195,0.7025845050811768,44.35681915283203,0.7726982235908508,0.00250925007276237,0,0.000216812506550923,0,-8.946075439453125,0.4688720703125
