Day of year,Hour,Minute,Period (h),Flag,Message,Solar zenith (degrees),Solar elevation (degrees),Solar azimuth (degrees),GHI (W/m2),DHI (W/m2),DNI (W/m2),Diffuse fraction,Ambient temperature (°C),Wind velocity (m/s),Wind direction,Opaque cloud fraction,Air mass,Precipitable water vapour (cm),Ozone (atm.cm),Aerosol optical density,Relative humidity (%),Far field albedo (%),Surface pressure (mb),Module tilt (degrees),Incident angle (degrees),VF power for Tmod [average] (W/m2),VF power for Tmod front [average] (W/m2),VF power for Tmod rear [average] (W/m2),Module temperature [average] (C),Power - no mismatch @25C [unit-system] (W),Power - no mismatch [unit-system] (W),Power [unit-system] (W),Vmp [average] (V),Imp [average] (A),Imp [minimum] (A),Voc [average] (V),Isc [average] (A),Jfront [average] (A/cm2),Ifront [average] (A),Jrear [average] (A/cm2),Irear [average] (A),Temperature loss (W),Cell-to-cell mismatch loss (W)
263,19,0,1,Night,,102.05853271484375,-12.058534622192383,262.6109313964844,0,0,0,0,10.144983291625977,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,10.140008926391602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,20,0,1,Night,,114.00606536865234,-24.00606346130371,253.09600830078125,0,0,0,0,9.554040908813477,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,9.550012588500977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,21,0,1,Night,,125.31383514404297,-35.31383514404297,241.73196411132812,0,0,0,0,8.652124404907227,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,8.649988174438477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,22,0,1,Night,,135.28683471679688,-45.28683090209961,226.97459411621094,0,0,0,0,7.239739894866943,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,7.240014553070068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,23,0,1,Night,,142.6990203857422,-52.69901657104492,206.97935485839844,0,0,0,0,6.209496974945068,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,6.209985256195068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,1,Night,,145.76275634765625,-55.76274871826172,181.70785522460938,0,0,0,0,5.056695461273193,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,5.059991359710693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,0,1,Night,,143.34506225585938,-53.345069885253906,156.03001403808594,0,0,0,0,4.234979152679443,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,4.230004787445068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2,0,1,Night,,136.36219787597656,-46.3621940612793,135.3126678466797,0,0,0,0,3.1789183616638184,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,3.1799864768981934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,3,0,1,Night,,126.61898803710938,-36.618988037109375,120.0145492553711,0,0,0,0,2.7335143089294434,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,2.7300047874450684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,4,0,1,Night,,115.42254638671875,-25.42254638671875,108.3393783569336,0,0,0,0,2.9583373069763184,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,2.9599852561950684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,5,0,1,Night,,103.51659393310547,-13.516593933105469,98.67859649658203,0,0,0,0,3.1931700706481934,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,3.1899962425231934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
