file directory,inverter_id,model_name,Uc,Uv,RMSE,MBE,CRMSE,The optimised scale factor
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 10 0.0 Perez model.csv,5-1,Perez,10,0.0,0.7599615065954618,8.775050309655315e-15,0.7599615065954619,1.0325618246214603
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 11 0.0 Perez model.csv,5-1,Perez,11,0.0,1.421541699531901,2.3877895369105514e-14,1.4215416995319015,1.1389587777206742
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 12 0.0 Perez model.csv,5-1,Perez,12,0.0,1.0655052180024365,-8.23833133328717e-14,1.0655052180024365,1.0942970999797552
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 13 0.0 Perez model.csv,5-1,Perez,13,0.0,0.8890188116260033,5.6172520140347837e-14,0.8890188116260033,1.0662044502084527
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 14 0.0 Perez model.csv,5-1,Perez,14,0.0,0.8027420399522416,2.6226040890716144e-14,0.8027420399522416,1.0467851418832055
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 15 0.0 Perez model.csv,5-1,Perez,15,0.0,0.7599622821687877,-5.292476042539287e-14,0.7599622821687877,1.0325537977369166
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 16 0.0 Perez model.csv,5-1,Perez,16,0.0,0.7371834181670128,5.488408964310044e-14,0.7371834181670127,1.021252454545106
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 17 0.0 Perez model.csv,5-1,Perez,17,0.0,0.7236183067531285,-5.1251325548790486e-14,0.7236183067531285,1.0120386518669733
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 18 0.0 Perez model.csv,5-1,Perez,18,0.0,0.7145820898897197,5.816615667898803e-14,0.7145820898897197,1.0046823102033215
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 19 0.0 Perez model.csv,5-1,Perez,19,0.0,0.7079539735676047,-9.410116939363645e-14,0.7079539735676047,0.997859722401536
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 20 0.0 Perez model.csv,5-1,Perez,20,0.0,0.7028568421662185,-7.691320160639239e-14,0.7028568421662185,0.9919724916043364
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 21 0.0 Perez model.csv,5-1,Perez,21,0.0,0.6989677953653776,-4.663508492107868e-14,0.6989677953653776,0.9869218249583369
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 22 0.0 Perez model.csv,5-1,Perez,22,0.0,0.6959686002755145,-2.7438232897002152e-14,0.6959686002755145,0.9820650937645681
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 23 0.0 Perez model.csv,5-1,Perez,23,0.0,0.6935977464061519,7.998561279213617e-14,0.6935977464061519,0.9779262291308726
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 24 0.0 Perez model.csv,5-1,Perez,24,0.0,0.6917819969695532,-7.357776762683183e-14,0.6917819969695533,0.9740248949892205
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 25 0.0 Perez model.csv,5-1,Perez,25,0.0,0.6903879511438193,1.614731238562116e-14,0.6903879511438193,0.9707011978260525
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 26 0.0 Perez model.csv,5-1,Perez,26,0.0,0.6893655279929802,-8.832229177876353e-15,0.6893655279929802,0.9673986624771373
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 27 0.0 Perez model.csv,5-1,Perez,27,0.0,0.6886437653992337,7.344053834310135e-14,0.6886437653992338,0.9645717856416525
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 28 0.0 Perez model.csv,5-1,Perez,28,0.0,0.6881352165850837,-2.4522110617729208e-14,0.6881352165850836,0.9619532951204519
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 29 0.0 Perez model.csv,5-1,Perez,29,0.0,0.6878206130694973,7.175185576830668e-14,0.6878206130694973,0.959525253138473
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\5-1\Perez\Bomen solar farm 2021 30 0.0 Perez model.csv,5-1,Perez,30,0.0,0.6876547642458124,-2.5021472733526276e-14,0.6876547642458124,0.9570633473904522
