file directory,inverter_id,model_name,Uc,Uv,RMSE,MBE,CRMSE,The optimised scale factor
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.0 Hay model.csv,11-2,Hay,10,0.0,1.011665498643956,-2.144588750743736e-14,1.011665498643956,0.9444051200930446
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.1 Hay model.csv,11-2,Hay,10,0.1,1.0111983622819873,-2.066825489963124e-14,1.0111983622819871,0.9558626984413792
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.2 Hay model.csv,11-2,Hay,10,0.2,1.011125903202572,4.764905685086508e-16,1.0111259032025717,0.955414232391206
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.3 Hay model.csv,11-2,Hay,10,0.3,1.011048725848858,-8.84366495152056e-14,1.0110487258488579,0.9544467108086536
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.4 Hay model.csv,11-2,Hay,10,0.4,1.0110232311000171,8.372892269834013e-14,1.0110232311000171,0.9536385601472972
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.5 Hay model.csv,11-2,Hay,10,0.5,1.0109943336247458,-2.913072739634488e-14,1.0109943336247456,0.9530076203115172
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.6 Hay model.csv,11-2,Hay,10,0.6,1.010970206044522,-2.3691111066250123e-14,1.010970206044522,0.9522780403194702
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.7 Hay model.csv,11-2,Hay,10,0.7,1.0109739005361522,-1.5247698192276828e-15,1.0109739005361522,0.9515068877878363
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.8 Hay model.csv,11-2,Hay,10,0.8,1.0109877191647396,3.034291940263089e-14,1.0109877191647396,0.9508235724830172
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 0.9 Hay model.csv,11-2,Hay,10,0.9,1.0109946345253442,5.564266262816621e-14,1.0109946345253442,0.949931313535842
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.0 Hay model.csv,11-2,Hay,10,1.0,1.0110410611417548,2.1651731433033095e-14,1.0110410611417546,0.9494663490112529
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.1 Hay model.csv,11-2,Hay,10,1.1,1.0110840032948794,-9.26716976881105e-14,1.0110840032948791,0.9489824168572554
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.2 Hay model.csv,11-2,Hay,10,1.2,1.0111359310561399,-4.308999509137432e-14,1.0111359310561399,0.9486043225719456
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.3 Hay model.csv,11-2,Hay,10,1.3,1.0111947007168285,-4.837332251499824e-15,1.0111947007168283,0.9479323442527381
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.4 Hay model.csv,11-2,Hay,10,1.4,1.0112595791088008,1.3593322938414792e-14,1.0112595791088006,0.9472461761772166
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.5 Hay model.csv,11-2,Hay,10,1.5,1.0113228140760808,6.359052531089051e-14,1.0113228140760808,0.946759408271852
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.6 Hay model.csv,11-2,Hay,10,1.6,1.0113851938712641,9.432226101742446e-14,1.0113851938712641,0.9462375892742614
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.7 Hay model.csv,11-2,Hay,10,1.7,1.0114496075710115,-2.5082463526295382e-14,1.0114496075710115,0.9457638026601387
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.8 Hay model.csv,11-2,Hay,10,1.8,1.0115224882528686,6.779889001195891e-14,1.0115224882528686,0.9453480659411042
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 1.9 Hay model.csv,11-2,Hay,10,1.9,1.0115985323515708,5.2223366308548135e-14,1.0115985323515708,0.9449415575908162
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 10 2.0 Hay model.csv,11-2,Hay,10,2.0,1.011652866876745,4.550675525485019e-14,1.0116528668767448,0.9443645185089125
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\11-2\Hay\Bomen solar farm 2021 11 0.0 Hay model.csv,11-2,Hay,11,0.0,1.0957706155824347,2.9355630944680963e-14,1.0957706155824347,1.0066689164362046
