file directory,inverter_id,model_name,Uc,Uv,RMSE,MBE,CRMSE,The optimised scale factor
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.0 Hay model.csv,10-2,Hay,10,0.0,1.2589523052803193,-5.374813612777582e-14,1.2589523052803193,1.3811870282994292
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.1 Hay model.csv,10-2,Hay,10,0.1,1.1557185353133652,6.946851296401323e-14,1.1557185353133652,1.4181250132174767
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.2 Hay model.csv,10-2,Hay,10,0.2,1.163604485696368,5.6462226406001095e-14,1.163604485696368,1.4146725470769397
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.3 Hay model.csv,10-2,Hay,10,0.3,1.171266334900318,3.4779999576583445e-14,1.1712663349003178,1.4118631760936253
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.4 Hay model.csv,10-2,Hay,10,0.4,1.1787000543952701,1.9593292177075723e-14,1.1787000543952701,1.408963916426572
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.5 Hay model.csv,10-2,Hay,10,0.5,1.18587105291022,3.9964216961957567e-14,1.18587105291022,1.4065956136673776
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.6 Hay model.csv,10-2,Hay,10,0.6,1.1928097389678531,9.603000321495946e-14,1.1928097389678531,1.4040800738439998
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.7 Hay model.csv,10-2,Hay,10,0.7,1.1994971380858397,-7.2319832525969e-14,1.1994971380858397,1.4018055441943602
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.8 Hay model.csv,10-2,Hay,10,0.8,1.2060012281596049,-1.7748320695810227e-14,1.2060012281596049,1.3993555191790463
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 0.9 Hay model.csv,10-2,Hay,10,0.9,1.2122082250282769,6.936177907666729e-14,1.2122082250282766,1.3972519382155042
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 1.0 Hay model.csv,10-2,Hay,10,1.0,1.218199161003618,2.7567838331636504e-14,1.2181991610036182,1.3949091598625785
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 1.1 Hay model.csv,10-2,Hay,10,1.1,1.223940785307191,8.561582534963439e-14,1.2239407853071909,1.3931844953968948
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 1.2 Hay model.csv,10-2,Hay,10,1.2,1.2295090081446134,3.232512016762688e-14,1.2295090081446134,1.3911037147483754
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 1.3 Hay model.csv,10-2,Hay,10,1.3,1.2348582299922812,8.560057765144212e-14,1.2348582299922812,1.3895841246995317
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\10-2\Hay\Bomen solar farm 2021 10 1.4 Hay model.csv,10-2,Hay,10,1.4,1.2400380400435012,6.980396232424332e-14,1.2400380400435012,1.38752136569245
