file directory,inverter_id,model_name,Uc,Uv,RMSE,MBE,CRMSE,The optimised scale factor
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 10 0.0 Perez model.csv,6-2,Perez,10,0.0,0.8694942860140913,-3.1577982956205314e-14,0.8694942860140912,1.0405147539940955
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 11 0.0 Perez model.csv,6-2,Perez,11,0.0,1.545591649283685,-7.50243929928241e-14,1.5455916492836848,1.1477692462120217
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 12 0.0 Perez model.csv,6-2,Perez,12,0.0,1.1588859575418977,-9.631208563151658e-14,1.1588859575418977,1.1030357126990395
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 13 0.0 Perez model.csv,6-2,Perez,13,0.0,0.9800968839853075,4.8998478140881586e-14,0.9800968839853076,1.0743443016877876
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 14 0.0 Perez model.csv,6-2,Perez,14,0.0,0.9026911885672749,6.74405691044404e-14,0.902691188567275,1.0548608561281583
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 15 0.0 Perez model.csv,6-2,Perez,15,0.0,0.8694954116647178,6.53135152066178e-14,0.8694954116647178,1.0405479309653245
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 16 0.0 Perez model.csv,6-2,Perez,16,0.0,0.8535222935979704,1.2297268592071261e-14,0.8535222935979704,1.0293936142250288
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 17 0.0 Perez model.csv,6-2,Perez,17,0.0,0.8444388002113552,-7.361588687231252e-14,0.8444388002113551,1.0202733702605045
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 18 0.0 Perez model.csv,6-2,Perez,18,0.0,0.8382594742414089,-7.395896008163875e-14,0.8382594742414089,1.0125716213319294
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 19 0.0 Perez model.csv,6-2,Perez,19,0.0,0.8338281433373609,-8.505166051652015e-14,0.8338281433373609,1.0060049280309329
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 20 0.0 Perez model.csv,6-2,Perez,20,0.0,0.8306410195575653,8.777337464384156e-14,0.8306410195575654,1.0000933939356287
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 21 0.0 Perez model.csv,6-2,Perez,21,0.0,0.8286120071466497,-4.3638912226296285e-14,0.8286120071466497,0.995012436786979
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 22 0.0 Perez model.csv,6-2,Perez,22,0.0,0.8273817391469153,7.009366858989658e-14,0.8273817391469153,0.9902832951910838
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 23 0.0 Perez model.csv,6-2,Perez,23,0.0,0.8266869645195571,-2.2269263209820308e-14,0.8266869645195573,0.9864287669986282
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 24 0.0 Perez model.csv,6-2,Perez,24,0.0,0.8265605573737564,6.32703236488527e-14,0.8265605573737564,0.982787696772867
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 25 0.0 Perez model.csv,6-2,Perez,25,0.0,0.826986916286923,7.701612356919026e-14,0.826986916286923,0.9795387119242207
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\6-2\Perez\Bomen solar farm 2021 26 0.0 Perez model.csv,6-2,Perez,26,0.0,0.8276301086011965,-7.344053834310135e-14,0.8276301086011965,0.9767770301035839
