file directory,inverter_id,model_name,Uc,Uv,RMSE,MBE,CRMSE,The optimised scale factor
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.0 Hay model.csv,12-2,Hay,10,0.0,0.6772926334103341,-6.999074662709871e-14,0.6772926334103341,1.0068344344508802
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.1 Hay model.csv,12-2,Hay,10,0.1,0.8060759670312521,1.3208318559059802e-15,0.8060759670312521,1.0824299473515424
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.2 Hay model.csv,12-2,Hay,10,0.2,0.7747258012083125,5.748572814715767e-14,0.7747258012083125,1.0730231621247697
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.3 Hay model.csv,12-2,Hay,10,0.3,0.753179414826065,-9.701919763518342e-14,0.7531794148260649,1.0655869716858888
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.4 Hay model.csv,12-2,Hay,10,0.4,0.7367675636177571,2.837787229810121e-14,0.7367675636177572,1.058451670315911
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.5 Hay model.csv,12-2,Hay,10,0.5,0.7248005641265328,5.977669480054727e-14,0.7248005641265328,1.052443894359385
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.6 Hay model.csv,12-2,Hay,10,0.6,0.7154112719153939,-6.327413557340076e-14,0.7154112719153939,1.0468779869139837
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.7 Hay model.csv,12-2,Hay,10,0.7,0.7081389268938572,-8.14798872149793e-14,0.7081389268938572,1.0419942419674868
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.8 Hay model.csv,12-2,Hay,10,0.8,0.7022679535430308,9.246585376251476e-14,0.7022679535430308,1.0374639376464927
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 0.9 Hay model.csv,12-2,Hay,10,0.9,0.6976380400767018,-1.3055841577137035e-15,0.6976380400767018,1.0336329962991755
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 1.0 Hay model.csv,12-2,Hay,10,1.0,0.6936120474904718,-3.301126658627933e-14,0.6936120474904717,1.0294022782230599
c:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\12-2\Hay\Bomen solar farm 2021 10 1.1 Hay model.csv,12-2,Hay,10,1.1,0.6904592510641544,5.704545086185569e-14,0.6904592510641544,1.0260812479413701
