file directory,inverter_id,model_name,Uc,Uv,RMSE,MBE,CRMSE,The optimised scale factor
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 10 0.0 Perez model.csv,3-2,Perez,10,0.0,2.3636806897258493,-4.3928618491949543e-14,2.3636806897258493,0.9695548952504609
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 11 0.0 Perez model.csv,3-2,Perez,11,0.0,2.775308790081004,-9.680763582276558e-14,2.7753087900810036,1.066929989697826
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 12 0.0 Perez model.csv,3-2,Perez,12,0.0,2.5300999482061663,-5.807848241438244e-14,2.5300999482061663,1.0252097866872774
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 13 0.0 Perez model.csv,3-2,Perez,13,0.0,2.426465914020492,-7.44850056692723e-15,2.426465914020492,0.9987270557230943
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 14 0.0 Perez model.csv,3-2,Perez,14,0.0,2.381935133089524,-4.4355554041333294e-14,2.381935133089524,0.9813401402865622
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 15 0.0 Perez model.csv,3-2,Perez,15,0.0,2.3636734749169586,9.362849074967586e-14,2.3636734749169586,0.9694077178576919
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 16 0.0 Perez model.csv,3-2,Perez,16,0.0,2.354575119065843,1.2404002479417199e-14,2.354575119065843,0.961046220996181
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 17 0.0 Perez model.csv,3-2,Perez,17,0.0,2.3509573154208936,-3.202016620378134e-15,2.3509573154208936,0.9548917146506959
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 18 0.0 Perez model.csv,3-2,Perez,18,0.0,2.3497979733866066,-9.50846459270383e-14,2.349797973386607,0.9497652044243097
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\3-2\Perez\Bomen solar farm 2021 19 0.0 Perez model.csv,3-2,Perez,19,0.0,2.349670530365023,-3.081559804659147e-14,2.349670530365023,0.9456054403612271
