file directory,inverter_id,model_name,Uc,Uv,RMSE,MBE,CRMSE,The optimised scale factor
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.0 Perez model.csv,1-1,Perez,10,0.0,0.9316353860006653,2.4293395144845055e-14,0.9316353860006653,1.0139326251157463
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.1 Perez model.csv,1-1,Perez,10,0.1,0.9349668348985584,1.2796630707868328e-14,0.9349668348985585,1.0111403044216125
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.2 Perez model.csv,1-1,Perez,10,0.2,0.9372607247871746,8.069844268262512e-15,0.9372607247871745,1.0088538865780023
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.3 Perez model.csv,1-1,Perez,10,0.3,0.9382843402127865,4.5539156613508784e-14,0.9382843402127865,1.0067478461485493
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.4 Perez model.csv,1-1,Perez,10,0.4,0.9389107063031608,-3.353350024936481e-14,0.9389107063031608,1.0048478161744256
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.5 Perez model.csv,1-1,Perez,10,0.5,0.9395854203468413,3.334671594650942e-14,0.9395854203468413,1.003238652551616
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.6 Perez model.csv,1-1,Perez,10,0.6,0.9397411983029113,1.4898907096128494e-14,0.9397411983029114,1.001611188139325
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.7 Perez model.csv,1-1,Perez,10,0.7,0.9398665426606804,8.087188524956226e-14,0.9398665426606805,1.000208770425516
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.8 Perez model.csv,1-1,Perez,10,0.8,0.9398282008288488,-7.752310953408347e-14,0.9398282008288488,0.998845634265237
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 0.9 Perez model.csv,1-1,Perez,10,0.9,0.9398997342047746,3.242423020587668e-14,0.9398997342047745,0.9975848689395193
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 1.0 Perez model.csv,1-1,Perez,10,1.0,0.9397366186425058,-4.4824420760745806e-14,0.9397366186425057,0.9963173948593109
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 1.1 Perez model.csv,1-1,Perez,10,1.1,0.9398817534142064,-4.768336417179771e-14,0.9398817534142063,0.9953125173150426
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 1.2 Perez model.csv,1-1,Perez,10,1.2,0.9398780640289711,7.476137019900732e-14,0.9398780640289711,0.9942636999614152
C:\Users\z5183876\OneDrive - UNSW\Documents\GitHub\25_09_02_Bomen_bifacial_gain_2021\Data\PVsyst\per_inv\1-1\optimise\Perez\Bomen solar farm 2021 10 1.3 Perez model.csv,1-1,Perez,10,1.3,0.9397343850355903,2.2210178379325234e-14,0.9397343850355903,0.9931347748898567
