Day of year,Hour,Minute,Period (h),Flag,Message,Solar zenith (degrees),Solar elevation (degrees),Solar azimuth (degrees),GHI (W/m2),DHI (W/m2),DNI (W/m2),Diffuse fraction,Ambient temperature (°C),Wind velocity (m/s),Wind direction,Opaque cloud fraction,Air mass,Precipitable water vapour (cm),Ozone (atm.cm),Aerosol optical density,Relative humidity (%),Far field albedo (%),Surface pressure (mb),Module tilt (degrees),Incident angle (degrees),VF power for Tmod [average] (W/m2),VF power for Tmod front [average] (W/m2),VF power for Tmod rear [average] (W/m2),Module temperature [average] (C),Power - no mismatch @25C [unit-system] (W),Power - no mismatch [unit-system] (W),Power [unit-system] (W),Vmp [average] (V),Imp [average] (A),Imp [minimum] (A),Voc [average] (V),Isc [average] (A),Jfront [average] (A/cm2),Ifront [average] (A),Jrear [average] (A/cm2),Irear [average] (A),Temperature loss (W),Cell-to-cell mismatch loss (W)
136,19,0,1,Night,,111.53598022460938,-21.53597640991211,278.91680908203125,0,0,0,0,8.051568984985352,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,8.050012588500977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,20,0,1,Night,,123.74010467529297,-33.7401008605957,270.81353759765625,0,0,0,0,8.917932510375977,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,8.920007705688477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,21,0,1,Night,,135.968505859375,-45.968505859375,261.4757385253906,0,0,0,0,9.131128311157227,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,9.129999160766602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,22,0,1,Night,,147.8280029296875,-57.82799530029297,248.80699157714844,0,0,0,0,9.046258926391602,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,9.050012588500977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,23,0,1,Night,,158.3113250732422,-68.31132507324219,227.3289031982422,0,0,0,0,9.569269180297852,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,9.570001602172852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,1,Night,,164.0654754638672,-74.06546783447266,185.96035766601562,0,0,0,0,9.693201065063477,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,9.689996719360352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,0,1,Night,,160.28248596191406,-70.28247833251953,140.0540771484375,0,0,0,0,9.615564346313477,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,9.619989395141602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2,0,1,Night,,150.45526123046875,-60.455265045166016,114.9832992553711,0,0,0,0,9.759119033813477,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,9.760004043579102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3,0,1,Night,,138.78765869140625,-48.787654876708984,100.96414184570312,0,0,0,0,9.351648330688477,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,9.350000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,4,0,1,Night,,126.60748291015625,-36.607486724853516,91.1020736694336,0,0,0,0,7.918725490570068,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,7.920007228851318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,5,0,1,Night,,114.38350677490234,-24.383502960205078,82.81815338134766,0,0,0,0,8.830987930297852,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,8.830011367797852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,6,0,1,Night,,102.38982391357422,-12.389822959899902,74.93793487548828,0,0,0,0,8.946588516235352,1,=NA(),0,64.81599426269531,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,8.950006484985352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,7,0,1,Night,,90.1339111328125,-0.13391079008579254,66.73410034179688,15.727222442626953,15.5,0,0.9855523109436035,9.017541885375977,1,=NA(),0,39.988677978515625,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),5.893486022949219,1013.25,0,0,0,0,0,9.020013809204102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,8,0,1,Day,,79.80537414550781,10.194622039794922,57.597572326660156,79.66999816894531,77.7030029296875,11.113447189331055,0.975310742855072,9.514886856079102,1,=NA(),0.9782227873802185,5.488101959228516,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),17.435197830200195,1013.25,18.405479431152344,64.51273345947266,90.68499755859375,89.39999389648438,1.2899999618530273,14.243738174438477,501.5400085449219,520.0599975585938,520.5103149414062,39.71169662475586,0.8191993236541748,0.8084084987640381,45.311214447021484,0.8679952621459961,0.0031319374684244394,0,0.000026687499484978616,0,-18.519989013671875,-0.4503173828125
137,9,0,1,Day,,70.14511108398438,19.854887008666992,46.91967010498047,180.1626434326172,161.60000610351562,54.65401077270508,0.896967351436615,10.437341690063477,1,=NA(),0.9223868250846863,2.9238853454589844,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),18.587312698364258,1013.25,60,40.11428451538086,219.4949951171875,194.70001220703125,24.790000915527344,21.8431339263916,1281.43994140625,1292.489990234375,1291.157470703125,39.96629333496094,2.0190136432647705,1.9396213293075562,45.828792572021484,2.1406092643737793,0.007387374993413687,0,0.0003806249878834933,0,-11.050048828125,1.33251953125
137,10,0,1,Day,,62.1782112121582,27.82179069519043,34.12821578979492,231.8822021484375,207.10000610351562,53.09829330444336,0.8931259512901306,11.578393936157227,1,=NA(),0.9330049753189087,2.1358766555786133,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),18.953060150146484,1013.25,46.75291061401367,47.06233215332031,241.72999572753906,222.3000030517578,19.43000030517578,24.1981143951416,1404.050048828125,1404.929931640625,1402.2039794921875,39.79859924316406,2.20177960395813,2.112213134765625,45.66656494140625,2.3380813598632812,0.008069249801337719,0,0.00041612499626353383,0,-0.8798828125,2.7259521484375
137,11,0,1,Day,,56.687904357910156,33.312095642089844,18.96651840209961,381.54388427734375,211.8000030517578,309.0752258300781,0.5551130771636963,12.706048965454102,1,=NA(),0.6297139525413513,1.8171814680099487,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),19.702533721923828,1013.25,26.31521987915039,52.215484619140625,402.66998291015625,397.39501953125,5.275000095367432,33.618736267089844,2413.429931640625,2340.679931640625,2343.18359375,38.8575325012207,3.7688817977905273,3.7295877933502197,45.3588981628418,3.985858678817749,0.01426987536251545,0,0.00009587500244379044,0,72.75,-2.503662109375
137,12,0,1,Day,,54.45328903198242,35.54671096801758,2.010828733444214,497.0083312988281,175.5,553.0217895507812,0.3531127870082855,13.888055801391602,1,=NA(),0.34851279854774475,1.717165470123291,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),20.760547637939453,1013.25,2.8113861083984375,54.4039421081543,497.42999267578125,497.3900146484375,0.03999999910593033,39.800010681152344,3005.719970703125,2855.97998046875,2858.9013671875,38.18681335449219,4.679136276245117,4.674090385437012,44.94247055053711,4.960964202880859,0.017806749790906906,0,0.000005625000085274223,0,149.739990234375,-2.92138671875
