Day of year,Hour,Minute,Period (h),Flag,Message,Solar zenith (degrees),Solar elevation (degrees),Solar azimuth (degrees),GHI (W/m2),DHI (W/m2),DNI (W/m2),Diffuse fraction,Ambient temperature (°C),Wind velocity (m/s),Wind direction,Opaque cloud fraction,Air mass,Precipitable water vapour (cm),Ozone (atm.cm),Aerosol optical density,Relative humidity (%),Far field albedo (%),Surface pressure (mb),Module tilt (degrees),Incident angle (degrees),VF power for Tmod [average] (W/m2),VF power for Tmod front [average] (W/m2),VF power for Tmod rear [average] (W/m2),Module temperature [average] (C),Power - no mismatch @25C [unit-system] (W),Power - no mismatch [unit-system] (W),Power [unit-system] (W),Vmp [average] (V),Imp [average] (A),Imp [minimum] (A),Voc [average] (V),Isc [average] (A),Jfront [average] (A/cm2),Ifront [average] (A),Jrear [average] (A/cm2),Irear [average] (A),Temperature loss (W),Cell-to-cell mismatch loss (W)
162,8,0,1,Day,,82.88172149658203,7.118276119232178,55.32447814941406,106.64221954345703,76.5,243.24322509765625,0.7173519134521484,4.365197658538818,1,=NA(),=NA(),7.615924835205078,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),6.674035549163818,1013.25,12.773248672485352,72.4658432006836,178.14999389648438,168.69000244140625,9.460000038146973,13.793115615844727,923.8200073242188,958.77001953125,958.7213134765625,40.553199768066406,1.4775667190551758,1.4702703952789307,46.326900482177734,1.5576666593551636,0.005300062708556652,0,0.0002099999983329326,0,-34.95001220703125,0.0487060546875
162,9,0,1,Day,,73.5224838256836,16.47751235961914,45.03186798095703,287.006103515625,110,624.0540771484375,0.3832671046257019,7.248132228851318,1,=NA(),=NA(),3.488523483276367,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),12.886861801147461,1013.25,46.99332046508789,46.40203094482422,616.0999755859375,602.4649658203125,13.640000343322754,39.39562225341797,3663.909912109375,3491.080078125,3492.56005859375,38.32958984375,5.694965362548828,5.661447525024414,45.302459716796875,6.006288528442383,0.020701562985777855,0,0.0003151874989271164,0,172.829833984375,-1.47998046875
162,10,0,1,Day,,65.8189468383789,24.181053161621094,32.83430480957031,405.9700012207031,114.4000015258789,711.8037109375,0.2817942202091217,9.683740615844727,1,=NA(),=NA(),2.4305593967437744,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),16.17293930053711,1013.25,50.37089157104492,50.042015075683594,629.7750244140625,600.9149780273438,28.854999542236328,42.615623474121094,3795.27001953125,3577.06005859375,3575.381591796875,37.94084548950195,5.889730930328369,5.881043434143066,44.94877243041992,6.211329460144043,0.021119438111782074,0,0.0006396250100806355,0,218.2099609375,1.678466796875
162,11,0,1,Day,,60.48997497558594,29.51002311706543,18.568998336791992,501.82470703125,97.10099792480469,821.6475830078125,0.19349585473537445,11.310052871704102,1,=NA(),=NA(),2.0246310234069824,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),16.642595291137695,1013.25,29.363088607788086,55.5848503112793,615.4749755859375,570.1500244140625,45.33000183105469,43.798118591308594,3613.81005859375,3391.7099609375,3388.819091796875,37.77350616455078,5.6071367263793945,5.593717098236084,44.7037239074707,5.917096138000488,0.019740937277674675,0,0.0009928125655278563,0,222.10009765625,2.890869140625
162,12,0,1,Day,,58.215213775634766,31.784786224365234,2.748425245285034,483.5935974121094,122.5,685.5381469726562,0.2533118724822998,12.218957901000977,1,=NA(),=NA(),1.894219160079956,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),17.38898468017578,1013.25,4.424866199493408,58.1090087890625,540.0350341796875,484.7850036621094,55.25,40.837486267089844,3110.449951171875,2948.02001953125,2944.548583984375,38.093544006347656,4.831116199493408,4.817799091339111,44.81402587890625,5.096866130828857,0.016687875613570213,0,0.0012037500273436308,0,162.429931640625,3.471435546875
162,13,0,1,Day,,59.35416793823242,30.64583396911621,346.6683349609375,487.81390380859375,87.5,785.3452758789062,0.1793716847896576,12.452569961547852,1,=NA(),=NA(),1.9569716453552246,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),17.516204833984375,1013.25,-21.265527725219727,56.84037399291992,569.5549926757812,520.6099853515625,48.94499969482422,42.600608825683594,3319.8701171875,3127.89990234375,3124.432861328125,37.900146484375,5.152409553527832,5.139017581939697,44.70262908935547,5.4384965896606445,0.017999500036239624,0,0.001074312487617135,0,191.97021484375,3.467041015625
162,14,0,1,Day,,63.72096633911133,26.279033660888672,331.7792663574219,395.0763854980469,68.40299987792969,737.839599609375,0.17313866317272186,13.396051406860352,1,=NA(),=NA(),2.25051212310791,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),17.363447189331055,1013.25,-43.76102828979492,52.19169235229492,563.8099975585938,535.844970703125,27.96500015258789,42.954978942871094,3366.610107421875,3168.199951171875,3167.490966796875,37.81911087036133,5.234615325927734,5.209649085998535,44.68258285522461,5.524017333984375,0.018718186765909195,0,0.0006184999947436154,0,198.41015625,0.708984375
162,15,0,1,Day,,70.70648956298828,19.293508529663086,318.8790588378906,254.6730499267578,47.10200119018555,628.2275390625,0.18495087325572968,13.595270156860352,1,=NA(),=NA(),3.0041682720184326,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),14.44123649597168,1013.25,-60,45.351173400878906,522.75,508.2650146484375,14.485000610351562,40.891258239746094,3117.47998046875,2954.14990234375,2954.83154296875,38.02973937988281,4.85612154006958,4.846015930175781,44.81126022338867,5.12442684173584,0.01766125112771988,0,0.00026862500817514956,0,163.330078125,-0.681640625
162,16,0,1,Day,,79.58869934082031,10.411303520202637,307.9901123046875,96.78944396972656,21,419.39080810546875,0.21696580946445465,13.407068252563477,1,=NA(),=NA(),5.381565093994141,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),6.439636707305908,1013.25,-20.381427764892578,63.937156677246094,216.385009765625,214.09500122070312,2.2899999618530273,24.7387638092041,1202.8599853515625,1202.760009765625,1203.2613525390625,39.2927131652832,1.9139387607574463,1.9101951122283936,45.27941131591797,2.018568754196167,0.0070411874912679195,0,0.00006112499977461994,0,0.0999755859375,-0.5013427734375
162,17,0,1,Night,Sun below height limit of 1 degrees.,89.45665740966797,0.5433428287506104,298.7192077636719,1.0208333730697632,0,0,0,11.168664932250977,1,=NA(),0,30.86448860168457,1.4163999557495117,0.34380000829696655,0.08399999886751175,=NA(),0,1013.25,0,0,0,0,0,11.170007705688477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
