PVSYST 8.0.15
;File;File date;Description
Project;25_09_13_Bomen PVSyst - 2021_whole_site.PRJ;14/09/25 16h14;25_09_13_Bomen PVSyst - 2021_whole_site;
Geographical Site;Wagga Wagga;14/09/25 16h14;Wagga Wagga;Australia;Australia;;
Weather data;Wagga Wagga 2021 GHI_Custom_Imported.MET;13/06/24 14h46;Wagga Wagga 2021 GHI;Custom file;Imported;
Simulation variant;25_09_13_Bomen PVSyst - 2021_whole_site.VCQ;13/09/25 23h05;24_10_08_Match_measured_inv_2_1Uc14Hay;
Simulation date;;14/09/25 18h34

Simulation:;Hourly values; from 01/01/21; to 30/12/21 

date;HSol;AzSol;AngInc;AngProf;PlTilt;PlAzim;PhiAng;GlobHor;DiffHor;BeamHor;T_Amb;WindVel;PrecWat;BeamTrp;DifITrp;CircTrp;HBndTrp;AlbTrp;GlobTrp;GincThr;GlobInc;BeamInc;CircInc;DifSInc;Alb_Inc;Bm_Gl;DifA_Gl;DifS_Gl;Alb_Gl;GlobShd;ShdLoss;ShdBLss;ShdCLss;ShdDLss;ShdALss;GlobIAM;IAMLoss;IAMBLss;IAMCLss;IAMDLss;IAMALss;GlobSlg;SlgLoss;SlgBLss;SlgCLss;SlgDLss;SlgALss;GlobEff;BeamEff;CircEff;DiffEff;Alb_Eff;GlobGnd;ReflLss;BkVFLss;DifSBak;BackShd;GlobBak;ReflFrt;ReflBck;BmIncBk;BmSFBak;BIAMFBk;BeamBak;FTransp;FShdGl;FShdBm;FShdCrc;FShdDif;FShdAlb;FIAMGl;FIAMBm;FIAMCrc;FIAMDif;FIAMAlb;FSlgGl;FSlgBm;FSlgCrc;FSlgDif;FSlgAlb;FIAMShd;FEffDif;FEffAlb;EArrRef;EArrNom;DegrLss;GIncLss;TempLss;ModQual;LIDLoss;MismBak;UnavLss;EUnused;IL_Nigh;Aux_Lss;EACOhmL;EMVOhmL;EHVOhmL;EMVTrfL;EHVTrfL;EUseful;TotInstCost;ModuleCost;InverterCost;BatteryCost;OwnFunds;TotLoan;AvgOpCost_yr;LCOE;NPV;IRR;PaybackPeriod;ROI;MisLoss;OhmLoss;EArrMPP;EArray;TExtON;TArray;TArrWtd;DTArr;DTArrGl;IArray;UArray;ArrayON;InvLoss;IL_Oper;IL_Pmin;IL_Vmin;IL_Pmax;IL_Vmax;IL_Imax;Syst_ON;EOutInv;E_Grid;EDirUse;EffArrR;EffArrC;EffSysR;EffSysC;EffInvB;EffInvR;Yr;Ya;Yf;Lc;Ls;Lcr;Lsr;PR;DiffGnd;PRBifi;OptimizerCost
    ;�;�;�;�;�;�;�;W/m�;W/m�;W/m�;캜;m/s;m;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;ratio;ratio;ratio;ratio;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;ratio;ratio;W/m�;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;ratio;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;MW;캜;캜;캜;캜;캜;A;V;Hour;MW;MW;MW;MW;MW;MW;MW;Hour;MW;MW;MW;%;%;%;%;%;%;kWh/m�/day;kWh/kWp/day;kWh/kWp/day;kWh/kWp/day;kWh/kWp/day;ratio;ratio;ratio;W/m�;ratio;ratio

01/01/21 00:00;0;0;90;0;0;90;0;-1.6959;-1.6959;0;19.83;0;0;0;-1.6959;0;0;0;-1.6959;-1.6959;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-19.83;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0825;0;0.0825;1;1;0;0;0;0
01/01/21 01:00;0;0;90;0;0;90;0;-1.9915;-1.9915;0;19.43;0;0;0;-1.9915;0;0;0;-1.9915;-1.9915;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-19.43;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
01/01/21 02:00;0;0;90;0;0;90;0;-1.9915;-1.9915;0;19.1;0;0;0;-1.9915;0;0;0;-1.9915;-1.9915;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-19.1;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
01/01/21 03:00;0;0;90;0;0;90;0;-1.9915;-1.9915;0;18.91;0;0;0;-1.9915;0;0;0;-1.9915;-1.9915;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18.91;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
01/01/21 04:00;0;0;90;0;0;90;0;-1.9915;-1.9915;0;18.91;0;0;0;-1.9915;0;0;0;-1.9915;-1.9915;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18.91;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
01/01/21 05:00;3.8932;-115.48;81.525;4.311;5.0792;-90;-5.0792;4.1973;4.1973;0;18.89;0;0;0;4.1891;0;0;0.0016;4.1907;4.1907;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18.89;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
01/01/21 06:00;13.552;-108.72;59.429;14.279;18.088;-90;-18.088;29.008;28.803;0.2051;18.98;0;0;0.4453;28.074;0.0388;0;0.1434;28.701;0;28.701;0.4453;0.0388;28.074;0.1434;0.0155;0.9831;0;0.005;28.022;0.6787;0;0;0.5573;0.1214;26.938;1.0001;0.0156;0.0014;0.9783;0.0049;27.938;0.0841;0.0013;0.0001;0.0825;0.0001;26.974;0.4284;0.0373;26.456;0.017;17.446;13.887;5.5073;0.0704;0.1586;3.0787;0.0355;3.1669;0;1;0;0;0.9894;0.9764;1;1;0.9801;0.1533;0.9642;0.9649;1;0.9643;0.7757;0.997;0.997;1;0.997;0.997;0.9386;0.9424;0.1186;3.4604;3.5246;0.0212;0.4264;-0.0595;0.022;0.0779;0.002;0;0;0;0.088;0.0002;0.0001;0;0.1216;0.1207;2.4801;0;0;0;0;0;0;0;0;0;0;0;0;0.063;0.0026;2.9691;2.9691;0;20.418;20.418;1.4384;0.0534;2954.3;1005;1;0.1585;0.1585;0;0;0;0;0;0;2.8106;2.4801;0;16.27;0;13.59;0;94.662;94.662;0.6888;0.591;0.4937;0.0978;0.0974;0.142;0.1413;0.7167;17.442;0.6643;0
01/01/21 07:00;25.397;-101.18;21.425;25.825;45.174;-90;-45.174;118.5;115.2;3.299;19.47;0;0;7.1604;97.669;1.362;0;3.4961;109.69;0;109.69;7.1604;1.362;97.669;3.4961;0.0653;0.9223;0;0.0319;98.131;11.557;0;0;8.253;3.3036;94.911;2.9251;0.0053;0.001;2.9066;0.0123;97.836;0.2944;0.0215;0.0041;0.2682;0.0006;96.232;7.1337;1.3569;86.241;0.1797;73.635;58.614;25.83;6.0449;0.8245;16.002;1.3211;10.781;0;1;0;0;0.9257;0.8946;1;1;0.9155;0.0551;0.9701;0.9993;1;0.9674;0.936;0.997;0.997;1;0.997;0.997;0.8653;0.883;0.0514;13.224;12.999;0.0783;0.6995;-0.0248;0.0857;0.304;0.0109;0;0;0;0.088;0.003;0.0022;0;0.1315;0.1306;10.932;0;0;0;0;0;0;0;0;0;0;0;0;0.2459;0.0158;11.584;11.584;0;24.477;24.477;5.0075;0.0528;11102;1043.5;1;0.2969;0.2969;0;0;0;0;0;0;11.287;10.932;0;16.61;0;15.675;0;97.437;97.437;2.6325;2.306;2.1762;0.3265;0.1298;0.124;0.0493;0.8266;73.35;0.7465;0
01/01/21 08:00;37.554;-93.475;2.7544;37.605;52.395;-90;-52.395;336.1;295.1;41.006;20.74;0;0;67.2;226.26;23.04;0;13.101;329.61;0;329.61;67.2;23.04;226.26;13.101;0.2039;0.7262;0;0.0397;293.39;36.216;0;0;23.717;12.498;285.7;6.8108;0.0064;0.0022;6.7767;0.0256;292.51;0.8802;0.2016;0.0691;0.6076;0.0018;290.75;66.992;22.969;195.16;0.5753;200.87;159.9;71.604;23.428;2.5332;49.165;5.0513;28.27;0;1;0;0;0.9807;0.8901;1;1;0.8952;0.046;0.9767;0.9999;1;0.9664;0.9575;0.997;0.997;1;0.997;0.997;0.8668;0.8625;0.0439;39.739;39.345;0.2369;0.5518;1.5218;0.2592;0.9194;0.0334;0;0;0;0.088;0.028;0.0204;0;0.2188;0.2187;33.835;0;0;0;0;0;0;0;0;0;0;0;0;0.7437;0.0987;34.98;34.98;0;35.811;35.811;15.07;0.0527;33824;1034.2;1;0.5712;0.5712;0;0;0;0;0;0;34.409;33.835;0;16.691;0;16.145;0;98.367;98.367;7.9105;6.9633;6.7354;0.9473;0.2279;0.1198;0.0288;0.8514;182.35;0.7672;0
01/01/21 09:00;49.808;-84.615;3.4724;49.933;40.067;-90;-40.067;672.5;281.7;390.79;22.84;0;0;510.65;158.56;133.36;0;15.784;818.35;0;818.35;510.65;133.36;158.56;15.784;0.624;0.213;0;0.0193;792.37;25.975;0;0;11.24;14.735;785.07;4.9321;0.0611;0.0159;4.7522;0.1029;790;2.3771;1.5319;0.4001;0.442;0.0031;789.8;509.05;132.94;142.13;0.9428;345.93;275.36;116.68;6.4992;3.0287;58.782;4.7302;55.312;0;1;0;0;1.2169;0.9683;1;1;0.9291;0.0665;0.9938;0.9999;1;0.9676;0.9016;0.997;0.997;1;0.997;0.997;0.9593;0.8964;0.0597;98.665;100.54;0.6054;-0.0865;14.271;0.6003;2.1289;0.0362;0;0;0;0.088;0.149;0.109;0.0002;0.6431;0.6461;77.823;0;0;0;0;0;0;0;0;0;0;0;0;1.722;0.5553;80.712;80.712;0;65.068;65.068;42.228;0.0538;86796;929.91;1;1.2539;1.2539;0;0;0;0;0;0;79.458;77.823;0;15.512;0;14.956;0;98.446;98.446;19.64;16.067;15.492;3.5737;0.5752;0.182;0.0293;0.7888;113.88;0.7492;0
01/01/21 10:00;61.825;-72.329;8.2402;62.962;27.038;-90;-27.038;721.1;359.4;361.7;24.5;0;0;406.09;241.03;117.25;0;7.8813;772.25;0;772.25;406.09;117.25;241.03;7.8813;0.5258;0.3223;0;0.0102;756.15;16.099;0;0;9.1898;6.9091;745.93;7.9504;0.1152;0.0333;7.6088;0.1931;753.88;2.2684;1.2183;0.3517;0.6955;0.0029;748.16;404.75;116.86;223.54;0.7762;411.28;327.38;135.2;2.5428;3.5195;68.308;2.2334;69.285;0;1;0;0;1.0709;0.9792;1;1;0.9619;0.1234;0.9895;0.9997;1;0.9671;0.8007;0.997;0.997;1;0.997;0.997;0.9659;0.9274;0.0985;93.106;96.314;0.5799;-0.0784;13.527;0.576;2.0427;0.0422;0;0;0;0.088;0.1373;0.1004;0.0002;0.602;0.6047;74.735;0;0;0;0;0;0;0;0;0;0;0;0;1.6523;0.5122;77.46;77.46;0;64.611;64.611;40.112;0.0538;83161;931.45;1;1.192;1.192;0;0;0;0;0;0;76.268;74.735;0;15.775;0;15.221;0;98.461;98.461;18.534;15.42;14.877;3.1146;0.5424;0.168;0.0293;0.8027;157.07;0.7536;0
01/01/21 11:00;72.621;-49.351;11.22;76.642;13.358;-90;-13.358;999.19;289.6;709.59;25.92;0;0;729.32;135.26;156.73;0;2.7033;1024;0;1024;729.32;156.73;135.26;2.7033;0.7122;0.1347;0;0.0026;1020.1;3.8924;0;0;1.6114;2.281;1011.5;5.5972;0.2818;0.0606;5.1596;0.0952;1017.1;3.0604;2.188;0.4702;0.4009;0.0013;1012.1;726.85;156.2;128.09;0.3258;585.83;466.32;188.88;0.116;5.0228;97.483;0.6156;102.39;0;1;0;0;1.0248;0.9962;1;1;0.9881;0.1562;0.9945;0.9996;1;0.9613;0.7739;0.997;0.997;1;0.997;0.997;0.9877;0.947;0.1205;123.46;130.72;0.787;0.1269;26.024;0.7265;2.5764;0.0559;0;0;0;0.088;0.2145;0.1571;0.0003;0.8734;0.8782;93.176;0;0;0;0;0;0;0;0;0;0;0;0;2.0839;0.9149;97.423;96.936;0;81.047;81.047;55.127;0.0545;110445;877.93;1;2.0354;1.5481;0;0.2346;0.2527;0;0;0;95.388;93.176;0;14.888;0;14.311;0;97.911;98.403;24.576;19.297;18.548;5.2801;0.7484;0.2148;0.0305;0.7547;82.573;0.7053;0
01/01/21 12:00;77.809;3.2828;12.171;89.291;0.7088;90;0.7088;481.2;405.1;76.097;26.13;0;0;76.102;382.75;22.336;0;0.0037;481.2;0;481.2;76.102;22.336;382.75;0.0037;0.1582;0.7954;0;0;481.13;0.0669;0;0;0.0638;0.0031;462.36;17.329;0.0319;0.0094;17.287;0.0001;479.68;1.4434;0.2283;0.067;1.1481;0;462.35;75.842;22.259;364.25;0.0004;287.16;228.58;89.997;-0.0003;2.586;50.19;-0.0044;52.777;0;1;0;0;1;0.9999;1;1;0.9998;0.1515;0.9639;0.9996;1;0.9547;0.7768;0.997;0.997;1;0.997;0.997;0.9608;0.9517;0.1173;58.015;60.196;0.3624;0.2558;5.5204;0.3784;1.342;0.0326;0;0;0;0.088;0.0596;0.0436;0.0001;0.3296;0.3303;49.382;0;0;0;0;0;0;0;0;0;0;0;0;1.0855;0.2128;51.006;51.006;0;50.752;50.752;24.622;0.0533;51878;983.19;1;0.773;0.773;0;0;0;0;0;0;50.233;49.382;0;16.671;0;16.14;0;98.484;98.484;11.549;10.153;9.8302;1.3953;0.3233;0.1208;0.028;0.8512;228.59;0.7905;0
01/01/21 13:00;71.665;52.622;11.01;75.246;14.754;90;14.754;519.79;377.2;142.59;26.33;0;0;147.45;331.52;41.494;0;1.7138;522.18;0;522.18;147.45;41.494;331.52;1.7138;0.2824;0.6382;0;0.0033;516.06;6.1171;0;0;4.6702;1.4469;502.06;12.453;0.0559;0.0157;12.322;0.0601;514.51;1.5482;0.4424;0.1245;0.9805;0.0008;502.45;146.95;41.353;313.55;0.206;309.53;246.38;98.705;0.4046;2.7242;52.871;0.3907;55.191;0;1;0;0;1.0046;0.9883;1;1;0.9859;0.1557;0.9758;0.9996;1;0.9622;0.7742;0.997;0.997;1;0.997;0.997;0.9615;0.9458;0.1202;62.956;65.275;0.393;0.1877;6.5265;0.4072;1.444;0.0341;0;0;0;0.088;0.0689;0.0504;0.0001;0.3624;0.3634;53.107;0;0;0;0;0;0;0;0;0;0;0;0;1.168;0.2468;54.867;54.867;0;53.108;53.108;26.778;0.0533;56239;975.61;1;0.827;0.827;0;0;0;0;0;0;54.041;53.107;0;16.526;0;15.995;0;98.493;98.493;12.532;10.922;10.572;1.6102;0.3504;0.1285;0.028;0.8436;203.33;0.785;0
01/01/21 14:00;60.647;73.848;7.8376;61.623;28.377;90;28.377;743.2;288.2;455;26.74;0;0;517.14;170.74;121.09;0;8.9304;817.91;0;817.91;517.14;121.09;170.74;8.9304;0.6323;0.2197;0;0.0109;802.99;14.915;0;0;7.0335;7.8816;794.87;5.7161;0.1396;0.0327;5.3421;0.2017;800.58;2.409;1.5514;0.3633;0.4911;0.0031;797.43;515.45;120.69;157.88;0.8439;415.31;330.58;136.31;2.1333;3.5431;68.764;2.5607;70.174;0;1;0;0;1.1005;0.9818;1;1;0.9588;0.1174;0.9929;0.9997;1;0.9673;0.8071;0.997;0.997;1;0.997;0.997;0.9718;0.9246;0.0945;98.611;102.31;0.616;-0.0874;16.225;0.5989;2.124;0.0416;0;0;0;0.088;0.1483;0.1085;0.0002;0.6406;0.6436;77.639;0;0;0;0;0;0;0;0;0;0;0;0;1.718;0.5736;80.503;80.503;0;69.658;69.658;42.918;0.054;88287;911.84;1;1.2345;1.2345;0;0;0;0;0;0;79.269;77.639;0;15.48;0;14.929;0;98.467;98.467;19.63;16.025;15.455;3.6046;0.5701;0.1836;0.029;0.7873;112.23;0.7414;0
01/01/21 15:00;48.582;85.602;2.9077;48.666;41.334;90;41.334;753.8;168;585.8;26.62;0;0;780.16;65.714;123.77;0;18.779;988.43;0;988.43;780.16;123.77;65.714;18.779;0.7893;0.0855;0;0.019;965.96;22.468;0;0;4.8765;17.592;960.9;2.1605;0.0781;0.0124;1.9643;0.1057;963.06;2.8979;2.3405;0.3713;0.1825;0.0036;966.25;777.74;123.39;58.691;1.0784;360.38;286.86;119.54;3.0004;3.0694;59.571;5.3499;59.64;0;1;0;0;1.3113;0.9773;1;1;0.9258;0.0632;0.9978;0.9999;1;0.9676;0.9107;0.997;0.997;1;0.997;0.997;0.9722;0.8931;0.0574;119.17;121.96;0.7343;0.0099;23.369;0.6849;2.4291;0.0345;0;0;0;0.088;0.1932;0.1414;0.0003;0.7981;0.8024;88.468;0;0;0;0;0;0;0;0;0;0;0;0;1.9648;0.8021;91.934;91.929;0;78.896;78.896;52.276;0.0544;105017;875.07;1;1.442;1.4367;0;0.0052;0;0;0;0;90.492;88.468;0;14.627;0;14.077;0;98.432;98.437;23.722;18.3;17.611;5.4228;0.6888;0.2286;0.029;0.7424;47.703;0.7108;0
01/01/21 16:00;36.326;94.279;3.446;36.402;53.598;90;53.598;369.89;238.4;131.49;25.61;0;0;221.57;160.08;63.147;0;15.038;459.84;0;459.84;221.57;63.147;160.08;15.038;0.4818;0.3808;0;0.0327;428.14;31.698;0;0;17.341;14.357;421.98;4.8723;0.0263;0.0075;4.8085;0.03;426.86;1.2844;0.6647;0.1894;0.4282;0.002;426.88;220.88;62.95;137.5;0.6491;184.3;146.7;63.902;17.948;2.2383;43.44;4.9;27.73;0;1;0;0;1.2432;0.9311;1;1;0.8917;0.0453;0.9886;0.9999;1;0.9662;0.9558;0.997;0.997;1;0.997;0.997;0.9177;0.859;0.0432;55.441;55.332;0.3332;0.3243;4.5456;0.3509;1.2445;0.0284;0;0;0;0.088;0.0512;0.0375;0.0001;0.3004;0.3009;45.814;0;0;0;0;0;0;0;0;0;0;0;0;1.0066;0.1825;47.316;47.316;0;48.043;48.043;22.432;0.0532;47692;992.13;1;0.7245;0.7245;0;0;0;0;0;0;46.592;45.814;0;16.183;0;15.669;0;98.469;98.469;11.036;9.419;9.1199;1.6172;0.2991;0.1465;0.0271;0.8264;130.63;0.7726;0
01/01/21 17:00;24.191;101.93;27.199;24.662;40.252;90;40.252;365.9;91.797;274.1;25.2;0;0;594.94;42.593;94.382;0;8.6643;740.58;0;740.58;594.94;94.382;42.593;8.6643;0.8033;0.0692;0;0.0117;729.45;11.133;0;0;3.0399;8.0928;725.29;1.9769;0.5573;0.0884;1.276;0.0553;727.26;2.1884;1.7848;0.2831;0.1187;0.0017;726.16;592.6;94.01;38.158;0.5145;41.335;32.902;10.969;1.7748;0.5565;10.801;0.8735;9.5822;0;1;0;0;2.024;0.985;1;1;0.9286;0.066;0.9973;0.9991;1;0.9676;0.9029;0.997;0.997;1;0.997;0.997;0.9793;0.8959;0.0594;89.289;88.78;0.5345;-0.0447;12.361;0.5315;1.8849;0.0067;0;0;0;0.088;0.1172;0.0857;0.0002;0.5315;0.5337;69.102;0;0;0;0;0;0;0;0;0;0;0;0;1.5247;0.4397;71.542;71.542;0;64.19;64.19;38.99;0.0538;76695;932.81;1;1.083;1.083;0;0;0;0;0;0;70.459;69.102;0;15.193;0;14.675;0;98.486;98.486;17.774;14.241;13.756;3.5328;0.4856;0.1988;0.0273;0.7739;30.638;0.7657;0
01/01/21 18:00;12.389;109.49;62.246;13.117;16.393;90;16.393;131.8;50.398;81.4;23.46;0;0;176.68;36.108;29.39;0;0.5358;242.71;0;242.71;176.68;29.39;36.108;0.5358;0.7279;0.151;0;0.0022;241.65;1.0604;0;0;0.6075;0.4528;230.03;10.892;8.2079;1.3654;1.3006;0.0186;240.93;0.725;0.53;0.0882;0.1065;0.0002;230.09;167.94;27.937;34.094;0.0641;23.974;19.083;6.0227;0.0642;0.2921;5.669;0.0518;5.8969;0;1;0;0;1.8416;0.9956;1;1;0.9832;0.1548;0.9548;0.9534;1;0.9633;0.7748;0.997;0.997;1;0.997;0.997;0.9478;0.9442;0.1196;29.263;28.321;0.1705;0.6798;1.085;0.1847;0.655;0.0038;0;0;0;0.088;0.0142;0.0104;0;0.1707;0.1701;24.07;0;0;0;0;0;0;0;0;0;0;0;0;0.5298;0.0558;24.956;24.956;0;35.612;35.612;12.152;0.0528;24320;1026.2;1;0.4329;0.4329;0;0;0;0;0;0;24.523;24.07;0;16.171;0;15.597;0;98.265;98.265;5.8251;4.9679;4.7915;0.8573;0.1764;0.1472;0.0303;0.8225;22.28;0.8086;0
01/01/21 19:00;3.3368;115.89;82.742;3.7081;4.3614;90;4.3614;6.1925;6.1925;0;21.23;0;0;0;6.1836;0;0;0.0018;6.1853;6.1853;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-21.23;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
01/01/21 20:00;0;0;90;0;0;90;0;-3.1923;-3.1923;0;19.91;0;0;0;-3.1923;0;0;0;-3.1923;-3.1923;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-19.91;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
01/01/21 21:00;0;0;90;0;0;90;0;-3.0999;-3.0999;0;18.94;0;0;0;-3.0999;0;0;0;-3.0999;-3.0999;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18.94;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
01/01/21 22:00;0;0;90;0;0;90;0;-3.0076;-3.0076;0;18.39;0;0;0;-3.0076;0;0;0;-3.0076;-3.0076;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18.39;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
01/01/21 23:00;0;0;90;0;0;90;0;-2.6935;-2.6935;0;18.04;0;0;0;-2.6935;0;0;0;-2.6935;-2.6935;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0.0163;0.088;0;0;0;0.1209;0.12;-0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-18.04;0;0;0;0;0.0163;0;0;0;0;0;0;0;-0.0163;-0.3452;0;0;0;0;0;0;0;0;0;-0.0687;0;0.0687;1;1;0;0;0;0
